speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
1067409,"Aphodius fimetarius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1067409: Aphodius fimetarius (Linnaeus, 1758)"
1067927,"Heptaulacus testudinarius (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1067927: Heptaulacus testudinarius (Fabricius, 1775)"
1068101,"Planolinoides borealis (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"4425303: Planolinus borealis Gyllenhal, 1827"
1068136,"Mesontoplatys arabicus (Harold, 1875)",SPECIES,ACCEPTED,Animalia,"1066859: Aphodius plagiatus Raffray, 1877"
1068339,"Agoliinus piceus (Gyllenhal, 1808)",SPECIES,ACCEPTED,Animalia,"1068339: Agoliinus piceus (Gyllenhal, 1808)"
1068373,"Planolinus fasciatus (Olivier, 1789)",SPECIES,ACCEPTED,Animalia,"1068373: Planolinus fasciatus (Olivier, 1789)"
1068391,"Esymus pusillus (Herbst, 1789)",SPECIES,ACCEPTED,Animalia,"1068391: Esymus pusillus (Herbst, 1789)"
1068417,"Esymus merdarius (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1068417: Esymus merdarius (Fabricius, 1775)"
1068452,"Psammodius asper (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1068452: Psammodius asper (Fabricius, 1775)"
1068557,"Acrossus depressus (Kugelann, 1792)",SPECIES,ACCEPTED,Animalia,"1068557: Acrossus depressus (Kugelann, 1792)"
1068592,"Acrossus rufipes (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1068592: Acrossus rufipes (Linnaeus, 1758)"
1068608,"Acrossus luridus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1068608: Acrossus luridus (Fabricius, 1775) | 10955610: Aphodius luridus (Fabricius, 1775)"
1068722,"Nimbus contaminatus (Herbst, 1783)",SPECIES,ACCEPTED,Animalia,"1068722: Nimbus contaminatus (Herbst, 1783)"
1068879,"Calamosternus granarius (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1068879: Calamosternus granarius (Linnaeus, 1767) | 1070539: Aphodius granarius Linnaeus, 1767"
1068973,"Sigorus porcus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1068973: Sigorus porcus (Fabricius, 1792)"
1069044,"Teuchestes fossor (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1069044: Teuchestes fossor (Linnaeus, 1758) | 5875463: Aphodius fossor (Linnaeus, 1758)"
1069185,"Melinopterus prodromus (Brahm, 1790)",SPECIES,ACCEPTED,Animalia,"1069172: Aphodius prodromus (Brahm, 1790) | 1069185: Melinopterus prodromus (Brahm, 1790)"
1069204,"Melinopterus reyi (Reitter, 1892)",SPECIES,ACCEPTED,Animalia,"1069204: Melinopterus reyi (Reitter, 1892)"
1069215,"Melinopterus sphacelatus (Panzer, 1798)",SPECIES,ACCEPTED,Animalia,"1069215: Melinopterus sphacelatus (Panzer, 1798)"
1069390,"Chilothorax paykulli (Bedel, 1908)",SPECIES,ACCEPTED,Animalia,"1069390: Chilothorax paykulli (Bedel, 1908)"
1069458,"Chilothorax distinctus (Müller, 1776)",SPECIES,ACCEPTED,Animalia,"1069458: Chilothorax distinctus (Müller, 1776) | 5875460: Aphodius distinctus (Müller, 1776)"
1069491,"Chilothorax melanostictus (Schmidt, 1840)",SPECIES,ACCEPTED,Animalia,"1069491: Chilothorax melanostictus (Schmidt, 1840)"
1069565,"Chilothorax pictus (Sturm, 1805)",SPECIES,ACCEPTED,Animalia,"1069565: Chilothorax pictus (Sturm, 1805)"
1070351,"Eupleurus subterraneus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1070351: Eupleurus subterraneus (Linnaeus, 1758)"
1070518,"Volinus sticticus (Panzer, 1798)",SPECIES,ACCEPTED,Animalia,"1070518: Volinus sticticus (Panzer, 1798)"
1070532,"Otophorus haemorrhoidalis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1068979: Aphodius haemorrhoidalis (Linnaeus, 1758) | 1070532: Otophorus haemorrhoidalis (Linnaeus, 1758)"
1070611,"Parammoecius gibbus (Germar, 1816)",SPECIES,ACCEPTED,Animalia,"1070611: Parammoecius gibbus (Germar, 1816)"
1070614,"Parammoecius corvinus (Erichson, 1848)",SPECIES,ACCEPTED,Animalia,"1070614: Parammoecius corvinus (Erichson, 1848)"
1070887,"Trypocopris vernalis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8172463: Geotrupes vernalis (Linnaeus, 1758)"
1071240,"Anoplotrupes stercorosus (Hartmann, 1791)",SPECIES,ACCEPTED,Animalia,"7838953: Geotrupes stercorosus (Hartmann, 1791)"
1072045,"Aegialia arenaria (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1072045: Aegialia arenaria (Fabricius, 1787)"
1072057,"Psammoporus sabuleti (Panzer, 1796)",SPECIES,ACCEPTED,Animalia,"1072057: Psammoporus sabuleti (Panzer, 1796)"
1077829,"Cetonia aurata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1077829: Cetonia aurata (Linnaeus, 1758)"
1081186,"Gnorimus nobilis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1081186: Gnorimus nobilis (Linnaeus, 1758)"
1082966,"Valgus hemipterus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1082966: Valgus hemipterus (Linnaeus, 1758)"
1084559,"Tropinota hirta (Poda, 1761)",SPECIES,ACCEPTED,Animalia,"4767124: Epicometis hirta (Poda, 1761)"
1091378,"Onthophagus fracticornis (Preyssler, 1790)",SPECIES,ACCEPTED,Animalia,"1091378: Onthophagus fracticornis (Preyssler, 1790)"
1091524,"Onthophagus ovatus (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1091524: Onthophagus ovatus (Linnaeus, 1767)"
1091565,"Onthophagus nuchicornis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1091565: Onthophagus nuchicornis (Linnaeus, 1758)"
1094666,"Trox hispidus (Pontoppidan, 1763)",SPECIES,ACCEPTED,Animalia,"1094666: Trox hispidus (Pontoppidan, 1763)"
1094679,"Trox scaber (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1094679: Trox scaber (Linnaeus, 1767)"
1094700,"Trox perrisii Fairmaire, 1868",SPECIES,ACCEPTED,Animalia,"1094700: Trox perrisii Fairmaire, 1868"
1094720,"Trox cadaverinus Illiger, 1802",SPECIES,ACCEPTED,Animalia,"1094720: Trox cadaverinus Illiger, 1802"
1095451,"Microbregma emarginatum (Duftschmid, 1825)",SPECIES,ACCEPTED,Animalia,"4427256: Anobium emarginatum Duftschmid, 1825"
1095652,"Stegobium paniceum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"12335382: Byrrhus paniceus (Linnaeus, 1758)"
1095669,"Xestobium rufovillosum (De Geer, 1774)",SPECIES,ACCEPTED,Animalia,"1095669: Xestobium rufovillosum (De Geer, 1774)"
1095750,"Gibbium psylloides (Czenpinski, 1778)",SPECIES,ACCEPTED,Animalia,"1095750: Gibbium psylloides (Czenpinski, 1778)"
1095760,"Niptus hololeucus (Faldermann, 1835)",SPECIES,ACCEPTED,Animalia,"1095760: Niptus hololeucus (Faldermann, 1835)"
1095795,"Ptinus fur (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1095795: Ptinus fur (Linnaeus, 1758)"
1095800,"Ptinus latro Fabricius, 1775",SPECIES,ACCEPTED,Animalia,"1095800: Ptinus latro Fabricius, 1775"
1095848,"Dermestes lardarius Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1095848: Dermestes lardarius Linnaeus, 1758"
1095855,"Dermestes ater DeGeer, 1774",SPECIES,ACCEPTED,Animalia,"1095855: Dermestes ater DeGeer, 1774"
1095858,"Dermestes undulatus Brahms, 1790",SPECIES,ACCEPTED,Animalia,"1095858: Dermestes undulatus Brahms, 1790"
1095899,"Anthrenus scrophulariae (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1095899: Anthrenus scrophulariae (Linnaeus, 1758)"
1095903,"Anthrenus fuscus Olivier, 1789",SPECIES,ACCEPTED,Animalia,"1095903: Anthrenus fuscus Olivier, 1789"
1095904,"Anthrenus museorum (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"1095904: Anthrenus museorum (Linnaeus, 1761)"
1095953,"Attagenus pellio (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1095953: Attagenus pellio (Linnaeus, 1758)"
1095973,"Trogoderma glabrum (Herbst, 1783)",SPECIES,ACCEPTED,Animalia,"1095973: Trogoderma glabrum (Herbst, 1783)"
1095984,"Trogoderma angustum (Solier, 1849)",SPECIES,ACCEPTED,Animalia,"1095984: Trogoderma angustum (Solier, 1849)"
1096909,"Anastrangalia sanguinolenta (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"1096909: Anastrangalia sanguinolenta (Linnaeus, 1761)"
1096921,"Anastrangalia reyi (Heyden, 1889)",SPECIES,ACCEPTED,Animalia,"1096921: Anastrangalia reyi (Heyden, 1889)"
1100529,"Anisarthron barbipes (Schrank, 1781)",SPECIES,ACCEPTED,Animalia,"1100529: Anisarthron barbipes (Schrank, 1781)"
1102084,"Acanthocinus reticulatus (Razoumowsky, 1789)",SPECIES,ACCEPTED,Animalia,"1102084: Acanthocinus reticulatus (Razoumowsky, 1789)"
1115830,"Arhopalus ferus (Mulsant, 1839)",SPECIES,ACCEPTED,Animalia,"8084432: Criocephalus polonicus Schaefer, 1937"
1118085,"Acmaeops marginatus (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"1118085: Acmaeops marginatus (Fabricius, 1781)"
1118098,"Gnathacmaeops pratensis (Laicharting, 1784)",SPECIES,ACCEPTED,Animalia,"1118098: Gnathacmaeops pratensis (Laicharting, 1784)"
1119284,"Morimus verecundus (Faldermann, 1836)",SPECIES,ACCEPTED,Animalia,"1119284: Morimus verecundus (Faldermann, 1836)"
1119288,"Morimus funereus Mulsant, 1862",SPECIES,ACCEPTED,Animalia,"1119288: Morimus funereus Mulsant, 1862"
1119292,"Morimus asper (Sulzer, 1776)",SPECIES,ACCEPTED,Animalia,"1119292: Morimus asper (Sulzer, 1776)"
1120737,"Dorcadion septemlineatum Waltl, 1838",SPECIES,ACCEPTED,Animalia,"1120737: Dorcadion septemlineatum Waltl, 1838"
1120904,"Iberodorcadion seguntianum (K.Daniel & J.Daniel, 1898)",SPECIES,ACCEPTED,Animalia,"1120892: Dorcadion seguntianum K.Daniel & J.Daniel, 1898"
1120923,"Dorcadion elegans Kraatz, 1873",SPECIES,ACCEPTED,Animalia,"1120923: Dorcadion elegans Kraatz, 1873"
1120963,"Dorcadion lineatocolle Kraatz, 1873",SPECIES,ACCEPTED,Animalia,"1120963: Dorcadion lineatocolle Kraatz, 1873"
1121459,"Dorcadion pusillum Küster, 1847",SPECIES,ACCEPTED,Animalia,"1121459: Dorcadion pusillum Küster, 1847"
1122893,"Tetropium castaneum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1122893: Tetropium castaneum (Linnaeus, 1758)"
1122917,"Tetropium fuscum (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1122917: Tetropium fuscum (Fabricius, 1787)"
1126209,"Leptura mimica Bates, 1884",SPECIES,ACCEPTED,Animalia,"1126209: Leptura mimica Bates, 1884"
1126665,"Callidium violaceum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1126665: Callidium violaceum (Linnaeus, 1758)"
1126740,"Leioderes kollari Redtenbacher, 1849",SPECIES,ACCEPTED,Animalia,"8597076: Leioderus kollari Redtenbacher, 1849"
1129494,"Dinoptera collaris (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1129494: Dinoptera collaris (Linnaeus, 1758)"
1133774,"Pogonocherus decoratus Fairmaire, 1855",SPECIES,ACCEPTED,Animalia,"1133774: Pogonocherus decoratus Fairmaire, 1855"
1134093,"Exocentrus lusitanus (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1134093: Exocentrus lusitanus (Linnaeus, 1767)"
1136138,"Pachyta quadrimaculata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1136138: Pachyta quadrimaculata (Linnaeus, 1758)"
1136888,"Pachytodes cerambyciformis (Schrank, 1781)",SPECIES,ACCEPTED,Animalia,"1136888: Pachytodes cerambyciformis (Schrank, 1781)"
1142412,"Vadonia moesiaca (K.Daniel & J.Daniel, 1891)",SPECIES,ACCEPTED,Animalia,"1142412: Vadonia moesiaca (K.Daniel & J.Daniel, 1891)"
1142906,"Lepturobosca virens (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1142906: Lepturobosca virens (Linnaeus, 1758)"
1143384,"Pyrrhidium sanguineum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1143384: Pyrrhidium sanguineum (Linnaeus, 1758)"
1144296,"Cortodera humeralis (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"1144296: Cortodera humeralis (Schaller, 1783)"
1144307,"Cortodera femorata (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1144307: Cortodera femorata (Fabricius, 1787)"
1148809,"Necydalis ulmi (Chevrolat, 1838)",SPECIES,ACCEPTED,Animalia,"1148809: Necydalis ulmi (Chevrolat, 1838)"
1148812,"Necydalis major Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"1148812: Necydalis major Linnaeus, 1758"
1149909,"Rhagium bifasciatum Fabricius, 1775",SPECIES,ACCEPTED,Animalia,"1149909: Rhagium bifasciatum Fabricius, 1775"
1154563,"Parmena balteus (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1154563: Parmena balteus (Linnaeus, 1767)"
1158993,"Xylotrechus ibex (Gebler, 1825)",SPECIES,ACCEPTED,Animalia,"1158993: Xylotrechus ibex (Gebler, 1825)"
1161902,"Necrobia rufipes (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"1161902: Necrobia rufipes (Fabricius, 1781)"
1161943,"Prionocyphon serricornis (Müller, 1821)",SPECIES,ACCEPTED,Animalia,"1161943: Prionocyphon serricornis (Müller, 1821)"
1162017,"Clambus armadillo De Geer, 1774",SPECIES,DOUBTFUL,Animalia,"1162017: Clambus armadillo De Geer, 1774"
1162023,"Clambus pubescens Redtenbacher, 1847",SPECIES,ACCEPTED,Animalia,"1162023: Clambus pubescens Redtenbacher, 1847"
1162127,"Agriotes lineatus (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1162127: Agriotes lineatus (Linnaeus, 1767)"
1162856,"Lamprohiza splendidula (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1162855: Phausis splendidula (Linnaeus, 1767) | 1162856: Lamprohiza splendidula (Linnaeus, 1767)"
1164351,"Byctiscus betulae (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1164351: Byctiscus betulae (C.Linnaeus, 1758) | 1164706: Deporaus betulae (Linnaeus, 1758)"
1164369,"Byctiscus populi (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1164369: Byctiscus populi (C.Linnaeus, 1758)"
1170585,"Dryophthorus corticalis (Paykull & G.de, 1792)",SPECIES,ACCEPTED,Animalia,"1170585: Dryophthorus corticalis (Paykull & G.de, 1792)"
1171988,"Apoderus coryli (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1171988: Apoderus coryli (C.Linnaeus, 1758)"
1172407,"Attelabus nitens (J.A.Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"1172407: Attelabus nitens (J.A.Scopoli, 1763)"
1174232,"Magdalis rufa E.F.Germar, 1823",SPECIES,ACCEPTED,Animalia,"1174232: Magdalis rufa E.F.Germar, 1823"
1174272,"Magdalis ruficornis (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1174272: Magdalis ruficornis (C.Linnaeus, 1758)"
1174505,"Foucartia squamulata (Herbst, 1795)",SPECIES,ACCEPTED,Animalia,"1174505: Foucartia squamulata (Herbst, 1795)"
1175153,"Rhinusa collina (L.Gyllenhal, 1813)",SPECIES,ACCEPTED,Animalia,"7781813: Gymnetron collinum Gyllenhal, 1813"
1176429,"Polydrusus cervinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1176429: Polydrusus cervinus (Linnaeus, 1758)"
1176433,"Polydrusus mollis (Strøm, 1768)",SPECIES,ACCEPTED,Animalia,"1176433: Polydrusus mollis (Strøm, 1768)"
1176459,"Polydrusus confluens Stephens, 1831",SPECIES,ACCEPTED,Animalia,"1176459: Polydrusus confluens Stephens, 1831"
1176461,"Polydrusus inustus Germar, 1823",SPECIES,ACCEPTED,Animalia,"1176461: Polydrusus inustus Germar, 1823"
1176471,"Polydrusus picus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1176471: Polydrusus picus (Fabricius, 1792)"
1176494,"Polydrusus flavipes (DeGeer, 1775)",SPECIES,ACCEPTED,Animalia,"1176494: Polydrusus flavipes (DeGeer, 1775)"
1176496,"Polydrusus viridinitens (Gravenhorst, 1807)",SPECIES,ACCEPTED,Animalia,"4467969: Polydrusus impar Gozis, 1882"
1176514,"Polydrusus amoenus (Germar, 1823)",SPECIES,ACCEPTED,Animalia,"1176514: Polydrusus amoenus (Germar, 1823)"
1177130,"Tanymecus palliatus (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1177130: Tanymecus palliatus (Fabricius, 1787)"
1181210,"Sitona macularius (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"1181386: Sitona crinitus (Herbst, 1795)"
1181226,"Sitona humeralis Stephens, 1831",SPECIES,ACCEPTED,Animalia,"1181226: Sitona humeralis Stephens, 1831"
1181234,"Sitona discoideus Gyllenhal, 1834",SPECIES,ACCEPTED,Animalia,"1181234: Sitona discoideus Gyllenhal, 1834"
1181241,"Sitona hispidulus (Fabricius, 1777)",SPECIES,ACCEPTED,Animalia,"1181241: Sitona hispidulus (Fabricius, 1777)"
1181282,"Sitona lineatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1181282: Sitona lineatus (Linnaeus, 1758)"
1181325,"Sitona suturalis Stephens, 1831",SPECIES,ACCEPTED,Animalia,"1181325: Sitona suturalis Stephens, 1831"
1181356,"Sitona striatellus Gyllenhal, 1834",SPECIES,ACCEPTED,Animalia,"1181347: Sitona tibialis (Herbst, 1795)"
1181454,"Sitona obsoletus (Gmelin, 1790)",SPECIES,ACCEPTED,Animalia,"1181206: Sitona flavescens Fabricius, 1787"
1181459,"Sitona sulcifrons (Thunberg, 1798)",SPECIES,ACCEPTED,Animalia,"1181459: Sitona sulcifrons (Thunberg, 1798)"
1181492,"Sitona cinnamomeus Allard, 1863",SPECIES,ACCEPTED,Animalia,"1181492: Sitona cinnamomeus Allard, 1863"
1183703,"Larinus iaceae (J.C.Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"4464890: Larinus jaceae (Fabricius, 1775)"
1183747,"Larinus turbinatus Gyllenhal, 1835",SPECIES,ACCEPTED,Animalia,"1183747: Larinus turbinatus Gyllenhal, 1835"
1183753,"Larinus pollinis (Laicharting & J.N.E.von, 1781)",SPECIES,ACCEPTED,Animalia,"7560984: Larinus brevis (Herbst, 1795)"
1183775,"Larinus planus (J.C.Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1183775: Larinus planus (J.C.Fabricius, 1792)"
1184400,"Sciaphilus asperatus (Bonsdorff, 1785)",SPECIES,ACCEPTED,Animalia,"1184400: Sciaphilus asperatus (Bonsdorff, 1785)"
1184505,"Liophloeus tessulatus (O.F.Müller, 1776)",SPECIES,ACCEPTED,Animalia,"8345154: Liophloeus tessellatus Müller, 1776"
1184516,"Liophloeus lentus Germar, 1823",SPECIES,ACCEPTED,Animalia,"1184516: Liophloeus lentus Germar, 1823"
1184722,"Sibinia sodalis E.F.Germar, 1823",SPECIES,ACCEPTED,Animalia,"1184722: Sibinia sodalis E.F.Germar, 1823"
1184730,"Sibinia pyrrhodactyla (T.Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"1184686: Sibinia potentillae Germar, 1824"
1184888,"Lepyrus herbichi Reitt., 1896",SPECIES,ACCEPTED,Animalia,"1184888: Lepyrus herbichi Reitt., 1896"
1188916,"Gronops lunatus (J.C.Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1188916: Gronops lunatus (J.C.Fabricius, 1775)"
1190465,"Cleonus glaucus Schoenherr, 1826",SPECIES,ACCEPTED,Animalia,"1190465: Cleonus glaucus Schoenherr, 1826"
1190969,"Hypera plantaginis (C.DeGeer, 1775)",SPECIES,ACCEPTED,Animalia,"1190969: Hypera plantaginis (C.DeGeer, 1775)"
1191062,"Hypera pedestris Stephens, 1829",SPECIES,ACCEPTED,Animalia,"1191062: Hypera pedestris Stephens, 1829"
1191105,"Hypera rumicis (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1191105: Hypera rumicis (C.Linnaeus, 1758)"
1191136,"Hypera nigrirostris (J.C.Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1191136: Hypera nigrirostris (J.C.Fabricius, 1775)"
1191143,"Hypera rubi Krauss, 1900",SPECIES,ACCEPTED,Animalia,"1191143: Hypera rubi Krauss, 1900"
1191167,"Hypera meles (J.C.Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1191167: Hypera meles (J.C.Fabricius, 1792)"
1191168,"Hypera contaminata (J.F.W.Herbst, 1795)",SPECIES,ACCEPTED,Animalia,"1191168: Hypera contaminata (J.F.W.Herbst, 1795)"
1191191,"Hypera postica (L.Gyllenhal, 1813)",SPECIES,ACCEPTED,Animalia,"8274577: Hypera variabilis (Herbst, 1795)"
1194854,"Otiorhynchus morio (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"1199997: Otiorrhynchus morio (F., 1781)"
1194901,"Otiorhynchus raucus (Fabricius, 1777)",SPECIES,ACCEPTED,Animalia,"1194901: Otiorhynchus raucus (Fabricius, 1777) | 1199949: Otiorrhynchus raucus (Fabricius, 1777)"
1195039,"Otiorhynchus ligustici (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1200090: Otiorrhynchus ligustici (Linnaeus, 1758)"
1195043,"Otiorhynchus ovatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1195043: Otiorhynchus ovatus (Linnaeus, 1758) | 1199610: Otiorrhynchus ovatus (Linnaeus, 1758)"
1196192,"Anthonomus rubi L.Bedel, 1887",SPECIES,ACCEPTED,Animalia,"8288236: Anthonomus rubi (Herbst, 1795)"
1198632,"Barynotus moerens (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"1198632: Barynotus moerens (Fabricius, 1792)"
1198651,"Barynotus obscurus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"1198651: Barynotus obscurus (Fabricius, 1775)"
1201045,"Alophus subcarinatus Reitt., 1894",SPECIES,ACCEPTED,Animalia,"1201045: Alophus subcarinatus Reitt., 1894"
1201292,"Rhyncolus sculpturatus Waltl, 1839",SPECIES,ACCEPTED,Animalia,"1201292: Rhyncolus sculpturatus Waltl, 1839"
1203137,"Nedyus quadrimaculatus (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8874439: Cidnorhinus quadrimaculatus (Linnaeus, 1758)"
1203656,"Paophilus hampei (Seidlitz, 1867)",SPECIES,ACCEPTED,Animalia,"1184409: Sciaphilus hampei Seidlitz, 1867"
1207105,"Graptus triguttatus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"5014254: Alophus triguttatus Fabricius, 1775"
1211184,"Tomicus minor Wood & Bright, 1992",SPECIES,ACCEPTED,Animalia,"1211184: Tomicus minor Wood & Bright, 1992"
1211257,"Tomicus piniperda (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1211257: Tomicus piniperda (C.Linnaeus, 1758)"
1213704,"Eusomus ovulum Germar, 1823",SPECIES,ACCEPTED,Animalia,"1213704: Eusomus ovulum Germar, 1823"
1214072,"Tychius picirostris (J.C.Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1214072: Tychius picirostris (J.C.Fabricius, 1787)"
1214702,"Hylurgops glabratus (Zetterstedt, 1828)",SPECIES,ACCEPTED,Animalia,"1214702: Hylurgops glabratus (Zetterstedt, 1828)"
1214795,"Brachysomus echinatus (Bonsdorff, 1785)",SPECIES,ACCEPTED,Animalia,"1214795: Brachysomus echinatus (Bonsdorff, 1785)"
1215134,"Dorytomus schoenherri Faust, 1882",SPECIES,ACCEPTED,Animalia,"1215134: Dorytomus schoenherri Faust, 1882"
1216483,"Tropiphorus terricola (Newman, 1838)",SPECIES,ACCEPTED,Animalia,"8278001: Tropiphorus tomentosus (Marsham, 1802)"
1216493,"Tropiphorus obtusus (Bonsdorff, 1785)",SPECIES,ACCEPTED,Animalia,"1216493: Tropiphorus obtusus (Bonsdorff, 1785)"
1216606,Stenocarus fuliginosus,SPECIES,ACCEPTED,Animalia,1216606: Stenocarus fuliginosus
1216984,"Adexius scrobipennis Gyllenhal, 1834",SPECIES,ACCEPTED,Animalia,"1216984: Adexius scrobipennis Gyllenhal, 1834"
1218497,"Chlorophanus excisus (Fabricius, 1801)",SPECIES,ACCEPTED,Animalia,"10865692: Chlorophanus fallax Sahlberg, 1823"
1218504,"Chlorophanus flavescens (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"1218506: Chlorophanus graminicola Schoenherr, 1832"
1218525,"Chlorophanus viridis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1218525: Chlorophanus viridis (Linnaeus, 1758) | 7563728: Chlorophanus salicicola Germar, 1823"
1219135,"Brachyderes incanus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1219135: Brachyderes incanus (Linnaeus, 1758)"
1221617,"Minyops carinatus Schoenherr, 1826",SPECIES,ACCEPTED,Animalia,"1221617: Minyops carinatus Schoenherr, 1826"
1224034,"Lixus bardanae (J.C.Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"7567192: Lixus cylindricus (J.F.W.Herbst, 1783)"
1224072,"Lixus paraplecticus (C.Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"1224072: Lixus paraplecticus (C.Linnaeus, 1758)"
1224267,"Lixus myagri A.G.Olivier, 1807",SPECIES,ACCEPTED,Animalia,"1224267: Lixus myagri A.G.Olivier, 1807"
1224285,"Lixus iridis A.G.Olivier, 1807",SPECIES,ACCEPTED,Animalia,"1224285: Lixus iridis A.G.Olivier, 1807"
1224301,"Lixus ascanii (C.Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"1224301: Lixus ascanii (C.Linnaeus, 1767)"
1224738,"Stomodes gyrosicollis Boheman, 1842",SPECIES,ACCEPTED,Animalia,"1224738: Stomodes gyrosicollis Boheman, 1842"
